"geid","gseason","gweek","htabbr","hthwr","htowr","htcwr","hthtor","hthtop","atabbr","atawr","atowr","atcwr","atator","atatop","gw"
"2011100905",2011,5,"MIN",0.375,0.3125,0.5,2.125,0.5018786191940308,"ARI",0,0.1875,0.4444444477558136,2.25,0.4589395523071289,"h"
"2011100906",2011,5,"CAR",0.375,0.1875,0.3055555522441864,1.875,0.49253472685813904,"NO",0.75,0.75,0.75,1.5,0.5237500071525574,"a"
"2011100907",2011,5,"BUF",0.625,0.5,0.3611111044883728,2.25,0.4912410080432892,"PHI",0.5,0.5,0.6111111044883728,2.375,0.5095139145851135,"h"
"2011100908",2011,5,"SF",0.75,0.5625,0.4722222089767456,0.5,0.48863404989242554,"TB",0.625,0.625,0.4444444477558136,1.5,0.48982638120651245,"h"
"2011100909",2011,5,"NE",1,0.875,0.75,0.5,0.48325350880622864,"NYJ",0.375,0.5625,0.6111111044883728,1.75,0.49930742383003235,"h"
"2011100910",2011,5,"DEN",0.375,0.1875,0.3611111044883728,1.75,0.43795138597488403,"SD",0.5,0.6875,0.6944444179534912,1.875,0.5344097018241882,"a"
"2011100911",2011,5,"ATL",0.75,0.6875,0.6666666865348816,1.125,0.5129861235618591,"GB",0.625,0.75,0.6944444179534912,1.25,0.5381597280502319,"a"
"2011101000",2011,5,"DET",0.625,0.625,0.3333333432674408,1.25,0.49272286891937256,"CHI",0.625,0.625,0.5555555820465088,1.375,0.5368402600288391,"h"
"2011101600",2011,6,"NYG",0.625,0.625,0.5675675868988037,1.625,0.5401389002799988,"BUF",0.375,0.5,0.37837839126586914,2.25,0.48609721660614014,"h"
"2011101601",2011,6,"CIN",0.5,0.375,0.45945945382118225,1.375,0.5212500095367432,"IND",0.375,0.375,0.6486486196517944,2,0.45454859733581543,"h"
"2011101602",2011,6,"PIT",0.75,0.6875,0.6486486196517944,0.75,0.551770806312561,"JAC",0.25,0.375,0.4324324429035187,1.5,0.5311111211776733,"h"
"2011101603",2011,6,"WAS",0.25,0.375,0.3611111044883728,2.25,0.4854166805744171,"PHI",0.625,0.5625,0.5945945978164673,2.125,0.5193750262260437,"a"
"2011101604",2011,6,"DET",0.5,0.5625,0.3513513505458832,1,0.4889381527900696,"SF",0.5,0.625,0.4864864945411682,1.25,0.47767361998558044,"a"
"2011101605",2011,6,"GB",1,0.8125,0.7027027010917664,1,0.5534027814865112,"STL",0.25,0.3125,0.2222222238779068,1.125,0.4950636923313141,"h"
"2011101606",2011,6,"ATL",0.75,0.6875,0.6486486196517944,0.875,0.5149305462837219,"CAR",0,0.1875,0.29729729890823364,1.5,0.48381945490837097,"h"
"2011101607",2011,6,"OAK",0.625,0.625,0.4324324429035187,1.5,0.5032029747962952,"CLE",0.375,0.375,0.3333333432674408,1.125,0.4502083361148834,"h"
"2011101608",2011,6,"BAL",0.875,0.75,0.6666666865348816,1.125,0.5296527743339539,"HOU",0.125,0.375,0.4864864945411682,0.875,0.48152777552604675,"h"
"2011101609",2011,6,"TB",0.625,0.625,0.4324324429035187,0.875,0.5296496748924255,"NO",0.625,0.6875,0.7567567825317383,1.875,0.5109722018241882,"h"
"2011101610",2011,6,"NE",1,0.875,0.7567567825317383,0.75,0.4837152659893036,"DAL",0.5,0.4375,0.5277777910232544,2,0.5096558928489685,"h"
"2011101611",2011,6,"CHI",0.75,0.6875,0.5405405163764954,1.5,0.4628472328186035,"MIN",0.25,0.3125,0.5135135054588318,1.125,0.4943055510520935,"h"
"2011101700",2011,6,"NYJ",0.75,0.5625,0.5945945978164673,1.75,0.5383680462837219,"MIA",0.375,0.25,0.3888888955116272,2.25,0.5017361044883728,"h"
"2011102300",2011,7,"MIA",0.125,0.25,0.37837839126586914,1.75,0.5030645728111267,"DEN",0.125,0.25,0.3513513505458832,2.25,0.4522826373577118,"a"
"2011102301",2011,7,"NYJ",0.875,0.625,0.6052631735801697,1.625,0.5412499904632568,"SD",0.5,0.6875,0.7027027010917664,1.75,0.5228819251060486,"h"
"2011102302",2011,7,"TEN",0.5,0.3125,0.45945945382118225,1.875,0.4466501772403717,"HOU",0.25,0.4375,0.4736842215061188,0.75,0.5093402862548828,"a"
"2011102303",2011,7,"DET",0.5,0.5625,0.34210526943206787,1.125,0.4753819406032562,"ATL",0.75,0.75,0.6578947305679321,1.5,0.5418750047683716,"a"
"2011102304",2011,7,"CAR",0.375,0.1875,0.28947368264198303,1.5,0.4913194477558136,"WAS",0.375,0.3125,0.3513513505458832,2.5,0.48072871565818787,"h"
"2011102305",2011,7,"TB",0.5,0.5625,0.44736841320991516,1.125,0.5202052593231201,"CHI",0.625,0.6875,0.5526315569877625,1.125,0.542847216129303,"a"
"2011102306",2011,7,"CLE",0.375,0.375,0.3243243098258972,2,0.5009905099868774,"SEA",0.25,0.375,0.37837839126586914,2,0.4478472173213959,"h"
"2011102307",2011,7,"ARI",0.375,0.1875,0.4324324429035187,1.375,0.4329513907432556,"PIT",0.75,0.75,0.6578947305679321,1.875,0.5471270680427551,"a"
"2011102308",2011,7,"OAK",0.5,0.5625,0.44736841320991516,2.25,0.4830293655395508,"KC",0.5,0.625,0.4324324429035187,1.5,0.5085069537162781,"a"
"2011102309",2011,7,"MIN",0.25,0.25,0.5,2,0.4871028959751129,"GB",0.625,0.8125,0.7105262875556946,1.375,0.5454166531562805,"a"
"2011102310",2011,7,"DAL",0.5,0.5,0.5135135054588318,2,0.5455208420753479,"STL",0.25,0.3125,0.21621622145175934,1.25,0.48961228132247925,"h"
"2011102311",2011,7,"NO",0.75,0.6875,0.7368420958518982,2.125,0.566319465637207,"IND",0.25,0.3125,0.6315789222717285,2,0.4424305558204651,"h"
"2011102400",2011,7,"JAC",0.625,0.4375,0.42105263471603394,1.75,0.5301210880279541,"BAL",0.5,0.6875,0.6756756901741028,1.375,0.48550376296043396,"h"
"2011103000",2011,8,"NYG",0.625,0.625,0.5789473652839661,1.5,0.5395833253860474,"MIA",0.25,0.1875,0.3684210479259491,2.125,0.4894097149372101,"h"
"2011103001",2011,8,"HOU",0.625,0.4375,0.4871794879436493,1.25,0.5648191571235657,"JAC",0.125,0.375,0.43589743971824646,1.625,0.5146527886390686,"h"
"2011103002",2011,8,"TEN",0.5,0.3125,0.44736841320991516,1.5,0.4567890465259552,"IND",0.25,0.3125,0.6153846383094788,2,0.4431944489479065,"h"
"2011103003",2011,8,"CAR",0.375,0.1875,0.3076923191547394,1.5,0.4967361092567444,"MIN",0.375,0.3125,0.4871794879436493,1.125,0.487951397895813,"a"
"2011103004",2011,8,"STL",0.375,0.3125,0.21052631735801697,1.125,0.4932291805744171,"NO",0.5,0.625,0.7435897588729858,1.875,0.5178472399711609,"h"
"2011103005",2011,8,"BAL",0.875,0.6875,0.6578947305679321,1.375,0.511597216129303,"ARI",0,0.1875,0.42105263471603394,1.75,0.4747381806373596,"h"
"2011103006",2011,8,"DEN",0.375,0.25,0.3684210479259491,1.75,0.4568749964237213,"DET",0.75,0.625,0.3333333432674408,0.625,0.4957126975059509,"a"
"2011103007",2011,8,"BUF",0.75,0.5625,0.3684210479259491,2.125,0.5038799047470093,"WAS",0.375,0.3125,0.34210526943206787,2.5,0.47513845562934875,"h"
"2011103008",2011,8,"PIT",0.875,0.8125,0.6666666865348816,0.75,0.574340283870697,"NE",0.75,0.875,0.7631579041481018,0.625,0.49909722805023193,"h"
"2011103009",2011,8,"SF",0.75,0.625,0.5,0.5,0.4872104227542877,"CLE",0.375,0.375,0.34210526943206787,1,0.4482291638851166,"h"
"2011103010",2011,8,"SEA",0.375,0.3125,0.3684210479259491,2.125,0.42038193345069885,"CIN",0.375,0.4375,0.4736842215061188,2.375,0.5104513764381409,"a"
"2011103011",2011,8,"PHI",0.5,0.5625,0.6052631735801697,2,0.5590277910232544,"DAL",0.5,0.5,0.5263158082962036,1.625,0.5008711814880371,"h"
"2011103100",2011,8,"KC",0.75,0.625,0.44736841320991516,1.5,0.49483728408813477,"SD",0.5,0.6875,0.6842105388641357,2.125,0.5346210598945618,"h"
"2011110600",2011,9,"BUF",0.625,0.5,0.38461539149284363,2.375,0.4924910068511963,"NYJ",0.375,0.625,0.6153846383094788,1.75,0.5189400315284729,"a"
"2011110601",2011,9,"HOU",0.75,0.5,0.5,1.25,0.5678052306175232,"CLE",0.25,0.3125,0.3333333432674408,1.25,0.448888897895813,"h"
"2011110602",2011,9,"KC",0.625,0.5625,0.4615384638309479,1.5,0.5076358914375305,"MIA",0.375,0.25,0.3589743673801422,1.75,0.49715277552604675,"a"
"2011110603",2011,9,"DAL",0.625,0.5625,0.5128205418586731,1.625,0.5497569441795349,"SEA",0.125,0.25,0.3589743673801422,2.25,0.43840277194976807,"h"
"2011110604",2011,9,"WAS",0.25,0.3125,0.3333333432674408,2.375,0.4753819406032562,"SF",0.625,0.6875,0.5128205418586731,1.25,0.4951736032962799,"a"
"2011110605",2011,9,"NO",0.875,0.6875,0.7250000238418579,1.75,0.5548611283302307,"TB",0.5,0.5,0.43589743971824646,1.25,0.48868054151535034,"h"
"2011110606",2011,9,"IND",0.25,0.25,0.6000000238418579,1.875,0.4323408305644989,"ATL",0.75,0.75,0.6666666865348816,1.625,0.5457291603088379,"a"
"2011110607",2011,9,"OAK",0.375,0.5,0.43589743971824646,2.25,0.48260417580604553,"DEN",0.25,0.3125,0.3589743673801422,2,0.4635673463344574,"a"
"2011110608",2011,9,"TEN",0.5,0.3125,0.4615384638309479,1.375,0.4634374976158142,"CIN",0.5,0.5,0.4871794879436493,1.75,0.5078125,"a"
"2011110609",2011,9,"NE",0.875,0.8125,0.7435897588729858,1.25,0.4938194453716278,"NYG",0.625,0.625,0.5897436141967773,2.375,0.46416667103767395,"a"
"2011110610",2011,9,"SD",0.75,0.625,0.6666666865348816,1.5,0.5595138669013977,"GB",0.625,0.8125,0.7179487347602844,1.375,0.5380902886390686,"a"
"2011110611",2011,9,"ARI",0.5,0.25,0.41025641560554504,1.125,0.4314519464969635,"STL",0.25,0.3125,0.23076923191547394,1.375,0.4971591532230377,"h"
"2011110612",2011,9,"PIT",0.75,0.75,0.675000011920929,0.875,0.5602430701255798,"BAL",0.625,0.75,0.6666666865348816,1.5,0.4874725341796875,"a"
"2011110700",2011,9,"PHI",0.375,0.5,0.6153846383094788,2.25,0.5480208396911621,"CHI",0.625,0.6875,0.5641025900840759,1.25,0.5475000143051147,"a"
"2011111000",2011,10,"SD",0.625,0.5625,0.6499999761581421,1.625,0.5450694561004639,"OAK",0.625,0.5,0.42500001192092896,1.625,0.519618034362793,"a"
"2011111300",2011,10,"DAL",0.625,0.5625,0.5249999761581421,1.5,0.5590624809265137,"BUF",0.375,0.5,0.375,2.625,0.4735416769981384,"h"
"2011111301",2011,10,"CAR",0.375,0.1875,0.30000001192092896,1.5,0.5007985830307007,"TEN",0.25,0.375,0.44999998807907104,1.625,0.42329859733581543,"a"
"2011111302",2011,10,"TB",0.5,0.5,0.42500001192092896,1.5,0.5054135918617249,"HOU",0.375,0.5625,0.5121951103210449,0.625,0.5289583206176758,"a"
"2011111303",2011,10,"CIN",0.5,0.5,0.5,1.375,0.5179861187934875,"PIT",0.75,0.75,0.6585366129875183,1.75,0.5503909587860107,"a"
"2011111304",2011,10,"IND",0.25,0.25,0.5853658318519592,1.625,0.432931125164032,"JAC",0.25,0.4375,0.42500001192092896,1.5,0.5144444704055786,"a"
"2011111305",2011,10,"KC",0.5,0.5,0.44999998807907104,1.5,0.5049970149993896,"DEN",0.375,0.375,0.375,1.875,0.48012983798980713,"a"
"2011111306",2011,10,"PHI",0.25,0.4375,0.6000000238418579,2.25,0.5360069274902344,"ARI",0.125,0.3125,0.42500001192092896,1.875,0.48868054151535034,"a"
"2011111307",2011,10,"CHI",0.75,0.6875,0.574999988079071,1.375,0.4512847363948822,"DET",0.75,0.625,0.3499999940395355,1.25,0.492587685585022,"h"
"2011111308",2011,10,"ATL",0.625,0.6875,0.675000011920929,1,0.5124745965003967,"NO",0.5,0.6875,0.7317073345184326,1.75,0.5170739889144897,"a"
"2011111309",2011,10,"MIA",0.125,0.25,0.375,1.875,0.5040715336799622,"WAS",0.25,0.25,0.32499998807907104,2.625,0.4550177752971649,"h"
"2011111310",2011,10,"CLE",0.375,0.3125,0.32499998807907104,1.875,0.5224305391311646,"STL",0.25,0.3125,0.22499999403953552,1.625,0.48313137888908386,"a"
"2011111311",2011,10,"SEA",0.5,0.3125,0.3499999940395355,1.75,0.457013875246048,"BAL",0.625,0.75,0.675000011920929,1.625,0.4877502918243408,"h"
"2011111312",2011,10,"SF",0.75,0.6875,0.5249999761581421,0.625,0.48213523626327515,"NYG",0.625,0.625,0.6000000238418579,2,0.4822569489479065,"h"
"2011111313",2011,10,"NYJ",0.75,0.5625,0.625,1.75,0.5320138931274414,"NE",0.75,0.8125,0.7250000238418579,0.625,0.49628472328186035,"a"
"2011111400",2011,10,"GB",1,0.8125,0.7250000238418579,0.875,0.5625,"MIN",0.375,0.3125,0.5,0.75,0.49076390266418457,"h"
"2011111700",2011,11,"DEN",0.375,0.375,0.39024388790130615,1.875,0.4561458230018616,"NYJ",0.25,0.5,0.6097561120986938,1.875,0.5071874856948853,"h"
"2011112000",2011,11,"MIN",0.25,0.3125,0.4878048896789551,2.375,0.48196402192115784,"OAK",0.75,0.5625,0.4390243887901306,1.375,0.5373610854148865,"a"
"2011112001",2011,11,"ATL",0.625,0.6875,0.6585366129875183,1.125,0.5162940621376038,"TEN",0.25,0.375,0.46341463923454285,1.375,0.4151389002799988,"h"
"2011112002",2011,11,"MIA",0.25,0.3125,0.39024388790130615,1.75,0.5227173566818237,"BUF",0.25,0.4375,0.3658536672592163,2.625,0.47572916746139526,"h"
"2011112003",2011,11,"CLE",0.375,0.3125,0.31707316637039185,1.625,0.5169791579246521,"JAC",0.125,0.375,0.4390243887901306,1.5,0.4956597089767456,"h"
"2011112004",2011,11,"BAL",0.875,0.75,0.6585366129875183,1.375,0.5034375190734863,"CIN",0.5,0.5,0.4878048896789551,1.75,0.5210763812065125,"h"
"2011112005",2011,11,"WAS",0.25,0.25,0.31707316637039185,2.25,0.4900122582912445,"DAL",0.5,0.5625,0.5365853905677795,1.5,0.5196436047554016,"a"
"2011112006",2011,11,"DET",0.625,0.6875,0.3414634168148041,1.25,0.47961804270744324,"CAR",0,0.1875,0.2926829159259796,1.875,0.4801041781902313,"h"
"2011112007",2011,11,"GB",1,0.8125,0.7317073345184326,1,0.5431597232818604,"TB",0.5,0.5,0.4146341383457184,1.25,0.500034749507904,"h"
"2011112008",2011,11,"SF",0.875,0.75,0.5365853905677795,0.5,0.5251907706260681,"ARI",0.125,0.3125,0.4390243887901306,2.5,0.45402777194976807,"h"
"2011112009",2011,11,"STL",0.25,0.25,0.24390244483947754,1.5,0.4693402647972107,"SEA",0.25,0.375,0.3658536672592163,2.25,0.45663195848464966,"a"
"2011112010",2011,11,"CHI",0.75,0.6875,0.5853658318519592,1.5,0.4619791805744171,"SD",0.375,0.5,0.6341463327407837,2.25,0.5359752178192139,"h"
"2011112011",2011,11,"NYG",0.625,0.625,0.5853658318519592,1.375,0.5101041793823242,"PHI",0.625,0.4375,0.5853658318519592,2.5,0.5154513716697693,"a"
"2011112100",2011,11,"NE",0.875,0.8125,0.7317073345184326,1.375,0.48934027552604675,"KC",0.5,0.5,0.4390243887901306,1.75,0.507777750492096,"h"
"2011112400",2011,12,"DET",0.625,0.6875,0.3571428656578064,1.625,0.48819443583488464,"GB",0.75,0.875,0.738095223903656,1.25,0.5398958325386047,"a"
"2011112401",2011,12,"DAL",0.75,0.625,0.5476190447807312,1.375,0.5462499856948853,"MIA",0.25,0.25,0.4047619104385376,1.75,0.4759722352027893,"h"
"2011112402",2011,12,"BAL",1,0.8125,0.6666666865348816,1.25,0.5144097208976746,"SF",0.5,0.6875,0.5476190447807312,1.25,0.4740277826786041,"h"
"2011112700",2011,12,"NYJ",0.75,0.5,0.5952380895614624,1.875,0.5118749737739563,"BUF",0.25,0.4375,0.3571428656578064,2,0.4968402683734894,"h"
"2011112701",2011,12,"CIN",0.625,0.5625,0.4761904776096344,1.125,0.5167708396911621,"CLE",0.25,0.3125,0.3333333432674408,1.25,0.4486805498600006,"h"
"2011112702",2011,12,"JAC",0.5,0.3125,0.4285714328289032,1.875,0.5223433375358582,"HOU",0.5,0.625,0.523809552192688,0.5,0.5293055772781372,"a"
"2011112703",2011,12,"ATL",0.625,0.6875,0.6666666865348816,1.25,0.5225093364715576,"MIN",0.25,0.25,0.4761904776096344,0.75,0.4746527671813965,"h"
"2011112704",2011,12,"STL",0.25,0.25,0.2380952388048172,1.625,0.4733680486679077,"ARI",0.25,0.375,0.4285714328289032,2.625,0.47677081823349,"a"
"2011112705",2011,12,"IND",0.25,0.25,0.5714285969734192,1.375,0.43187499046325684,"CAR",0.125,0.25,0.2857142984867096,1.875,0.4968055486679077,"a"
"2011112706",2011,12,"TEN",0.625,0.4375,0.4523809552192688,1.625,0.4911110997200012,"TB",0.375,0.4375,0.4047619104385376,1.875,0.4796527922153473,"h"
"2011112707",2011,12,"SEA",0.5,0.375,0.380952388048172,1.5,0.4730902910232544,"WAS",0.375,0.3125,0.3095238208770752,2.125,0.47126778960227966,"a"
"2011112708",2011,12,"OAK",0.5,0.625,0.4523809552192688,2,0.5069097280502319,"CHI",0.5,0.625,0.5952380895614624,1.5,0.5310763716697693,"h"
"2011112709",2011,12,"PHI",0.125,0.375,0.5952380895614624,2.25,0.526562511920929,"NE",0.75,0.8125,0.738095223903656,0.625,0.5042014122009277,"a"
"2011112710",2011,12,"SD",0.625,0.5,0.6190476417541504,1.375,0.5632999539375305,"DEN",0.5,0.4375,0.4047619104385376,1.75,0.4949896037578583,"a"
"2011112711",2011,12,"KC",0.375,0.4375,0.4285714328289032,1.875,0.4826359152793884,"PIT",0.75,0.75,0.6666666865348816,1.875,0.5422222018241882,"a"
"2011112800",2011,12,"NO",0.875,0.6875,0.738095223903656,1.5,0.5432639122009277,"NYG",0.5,0.5625,0.5714285969734192,2,0.47968751192092896,"h"
"2011120100",2011,13,"SEA",0.5,0.375,0.3720930218696594,1.25,0.4748263955116272,"PHI",0.625,0.375,0.5813953280448914,2.875,0.5106596946716309,"h"
"2011120400",2011,13,"WAS",0.25,0.3125,0.3255814015865326,2.5,0.4918525516986847,"NYJ",0.375,0.5625,0.604651153087616,1.625,0.5138888955116272,"a"
"2011120401",2011,13,"CHI",0.75,0.625,0.5813953280448914,1.375,0.47652778029441833,"KC",0.5,0.4375,0.41860464215278625,1.75,0.49038195610046387,"a"
"2011120402",2011,13,"BUF",0.625,0.4375,0.3488371968269348,2.375,0.511631965637207,"TEN",0.375,0.5,0.4651162922382355,1,0.4316319525241852,"a"
"2011120403",2011,13,"MIA",0.375,0.3125,0.39534884691238403,1.375,0.5388284921646118,"OAK",0.625,0.5625,0.4651162922382355,1.375,0.5019791722297668,"h"
"2011120404",2011,13,"CLE",0.375,0.3125,0.3255814015865326,1.25,0.504895806312561,"BAL",0.625,0.8125,0.6744186282157898,1.5,0.4940350353717804,"a"
"2011120405",2011,13,"PIT",0.75,0.75,0.6744186282157898,0.875,0.5565277934074402,"CIN",0.5,0.5625,0.4883720874786377,1.625,0.5247916579246521,"h"
"2011120406",2011,13,"NO",0.875,0.6875,0.7441860437393188,1.25,0.5248264074325562,"DET",0.75,0.6875,0.3488371968269348,1.125,0.5033515691757202,"h"
"2011120407",2011,13,"TB",0.5,0.4375,0.39534884691238403,1.625,0.5007985830307007,"CAR",0.25,0.3125,0.302325576543808,1.75,0.5013541579246521,"a"
"2011120408",2011,13,"HOU",0.75,0.625,0.5348837375640869,1.375,0.5581871867179871,"ATL",0.625,0.625,0.6744186282157898,1.625,0.5393402576446533,"h"
"2011120409",2011,13,"MIN",0.125,0.1875,0.4651162922382355,2.25,0.4900889992713928,"DEN",0.625,0.5,0.41860464215278625,1.25,0.4793646037578583,"a"
"2011120410",2011,13,"NYG",0.5,0.5,0.5581395626068115,1.625,0.5151041746139526,"GB",0.875,0.9375,0.7441860437393188,1,0.5479166507720947,"a"
"2011120411",2011,13,"ARI",0.625,0.4375,0.44186046719551086,0.875,0.44617095589637756,"DAL",0.375,0.5625,0.5581395626068115,1.5,0.5116751790046692,"h"
"2011120412",2011,13,"SF",0.875,0.6875,0.5348837375640869,0.5,0.5359894037246704,"STL",0.125,0.1875,0.23255814611911774,1.75,0.4626452922821045,"h"
"2011120413",2011,13,"NE",0.875,0.8125,0.7441860437393188,1.375,0.47545138001441956,"IND",0.25,0.25,0.5581395626068115,1.875,0.4563194513320923,"h"
"2011120500",2011,13,"JAC",0.375,0.25,0.41860464215278625,1.25,0.5228641629219055,"SD",0.375,0.5,0.604651153087616,2.25,0.5206627249717712,"a"
"2011120800",2011,14,"PIT",0.875,0.8125,0.6818181872367859,1.25,0.5490278005599976,"CLE",0.125,0.25,0.3181818127632141,1.5,0.45472222566604614,"h"
"2011121100",2011,14,"WAS",0.25,0.3125,0.3181818127632141,2.625,0.502303957939148,"NE",0.75,0.8125,0.75,0.75,0.47121527791023254,"a"
"2011121101",2011,14,"GB",1,0.9375,0.75,1.125,0.5254166722297668,"OAK",0.625,0.5625,0.4545454680919647,1.75,0.5045833587646484,"h"
"2011121102",2011,14,"NYJ",0.875,0.625,0.6136363744735718,1.75,0.5199999809265137,"KC",0.5,0.4375,0.4318181872367859,1.875,0.49552083015441895,"h"
"2011121103",2011,14,"CIN",0.625,0.5625,0.47727271914482117,1.375,0.507847249507904,"HOU",0.625,0.6875,0.5454545617103577,0.875,0.5277430415153503,"a"
"2011121104",2011,14,"BAL",1,0.8125,0.6818181872367859,1.5,0.524097204208374,"IND",0.125,0.1875,0.5454545617103577,2,0.43829861283302307,"h"
"2011121105",2011,14,"DET",0.625,0.6875,0.34090909361839294,1.375,0.4890972077846527,"MIN",0.125,0.125,0.4545454680919647,1.375,0.4713541567325592,"h"
"2011121106",2011,14,"CAR",0.375,0.3125,0.3181818127632141,1.5,0.5093749761581421,"ATL",0.625,0.625,0.6590909361839294,1.5,0.5307638645172119,"a"
"2011121107",2011,14,"MIA",0.375,0.3125,0.40909090638160706,1.5,0.5331340432167053,"PHI",0.625,0.375,0.5681818127632141,2.875,0.5179513692855835,"a"
"2011121108",2011,14,"JAC",0.375,0.25,0.40909090638160706,1.375,0.5289058089256287,"TB",0.375,0.4375,0.3863636255264282,2.75,0.47593748569488525,"h"
"2011121109",2011,14,"TEN",0.625,0.5,0.47727271914482117,1.375,0.4806250035762787,"NO",0.625,0.75,0.75,1.5,0.535893440246582,"a"
"2011121110",2011,14,"ARI",0.75,0.5,0.4545454680919647,1,0.45207372307777405,"SF",0.5,0.6875,0.5454545617103577,1.125,0.4909375011920929,"h"
"2011121111",2011,14,"DEN",0.5,0.5625,0.4318181872367859,1.875,0.4677663743495941,"CHI",0.375,0.5625,0.5681818127632141,1.5,0.5214697122573853,"h"
"2011121112",2011,14,"SD",0.625,0.5,0.6136363744735718,1.25,0.5536819100379944,"BUF",0.125,0.375,0.34090909361839294,2.25,0.488159716129303,"h"
"2011121113",2011,14,"DAL",0.75,0.5625,0.5454545617103577,1.25,0.5327777862548828,"NYG",0.625,0.5625,0.5454545617103577,1.375,0.5032986402511597,"a"
"2011121200",2011,14,"SEA",0.625,0.4375,0.3863636255264282,1,0.4892013967037201,"STL",0.125,0.1875,0.22727273404598236,1.5,0.4658397138118744,"h"
"2011121500",2011,15,"ATL",0.75,0.6875,0.6666666865348816,1,0.5539676547050476,"JAC",0.125,0.25,0.42222222685813904,1.75,0.4771527647972107,"h"
"2011121700",2011,15,"TB",0.375,0.375,0.3777777850627899,1.75,0.4811111092567444,"DAL",0.5,0.625,0.5333333611488342,1.25,0.5114668011665344,"a"
"2011121800",2011,15,"STL",0.25,0.1875,0.2222222238779068,1.375,0.4768750071525574,"CIN",0.625,0.625,0.46666666865348816,1.125,0.5151041746139526,"a"
"2011121801",2011,15,"BUF",0.5,0.3125,0.3333333432674408,2.625,0.5012500286102295,"MIA",0.25,0.3125,0.4000000059604645,1.75,0.48142361640930176,"a"
"2011121802",2011,15,"IND",0.25,0.1875,0.5333333611488342,1.5,0.42857638001441956,"TEN",0.375,0.5,0.46666666865348816,1.125,0.4545833468437195,"h"
"2011121803",2011,15,"NYG",0.375,0.5,0.5555555820465088,1.875,0.4953819513320923,"WAS",0.5,0.375,0.31111112236976624,2,0.4928302764892578,"a"
"2011121804",2011,15,"CHI",0.625,0.5,0.5555555820465088,1.875,0.4811805486679077,"SEA",0.375,0.5,0.4000000059604645,1.75,0.46184027194976807,"a"
"2011121805",2011,15,"MIN",0.125,0.125,0.4444444477558136,2.25,0.47734594345092773,"NO",0.625,0.75,0.7555555701255798,1.5,0.5405462384223938,"a"
"2011121806",2011,15,"HOU",0.75,0.6875,0.5555555820465088,1.5,0.5523611307144165,"CAR",0.375,0.375,0.31111112236976624,1.5,0.5179513692855835,"a"
"2011121807",2011,15,"KC",0.375,0.4375,0.42222222685813904,1.625,0.47662895917892456,"GB",0.875,0.9375,0.7555555701255798,0.75,0.5125347375869751,"h"
"2011121808",2011,15,"OAK",0.375,0.5,0.4444444477558136,1.75,0.5019097328186035,"DET",0.75,0.6875,0.35555556416511536,1.25,0.49914708733558655,"a"
"2011121809",2011,15,"PHI",0.25,0.4375,0.5777778029441833,2.375,0.5273958444595337,"NYJ",0.25,0.5625,0.6222222447395325,2.125,0.5164930820465088,"h"
"2011121810",2011,15,"ARI",0.75,0.5,0.46666666865348816,1,0.45264530181884766,"CLE",0.125,0.25,0.31111112236976624,1.25,0.46626871824264526,"h"
"2011121811",2011,15,"DEN",0.375,0.5,0.4444444477558136,2.125,0.45627331733703613,"NE",0.75,0.8125,0.7555555701255798,0.75,0.4736805558204651,"a"
"2011121812",2011,15,"SD",0.625,0.5,0.6222222447395325,1.25,0.5474666357040405,"BAL",0.5,0.75,0.6888889074325562,1.75,0.48576387763023376,"h"
"2011121900",2011,15,"SF",0.875,0.6875,0.5333333611488342,0.5,0.5388365983963013,"PIT",0.625,0.75,0.6888889074325562,2.25,0.5365971922874451,"h"
"2011122200",2011,16,"IND",0.25,0.1875,0.54347825050354,1.5,0.4373264014720917,"HOU",0.625,0.6875,0.54347825050354,0.875,0.5254861116409302,"h"
"2011122400",2011,16,"BUF",0.625,0.375,0.32608696818351746,1.75,0.5053819417953491,"DEN",0.625,0.5,0.43478259444236755,1.625,0.4886701703071594,"h"
"2011122401",2011,16,"NE",0.875,0.8125,0.760869562625885,1.375,0.499895840883255,"MIA",0.25,0.3125,0.41304346919059753,1.75,0.49263888597488403,"h"
"2011122402",2011,16,"BAL",1,0.75,0.6739130616188049,1.375,0.5386805534362793,"CLE",0.125,0.25,0.30434781312942505,1.375,0.47824788093566895,"h"
"2011122403",2011,16,"TEN",0.625,0.5,0.45652174949645996,1.625,0.4878472089767456,"JAC",0.125,0.25,0.41304346919059753,1.625,0.47343748807907104,"h"
"2011122404",2011,16,"KC",0.375,0.4375,0.43478259444236755,1.625,0.48694854974746704,"OAK",0.625,0.5,0.43478259444236755,1.875,0.49426373839378357,"a"
"2011122405",2011,16,"NYJ",0.75,0.5,0.6086956262588501,2,0.5210763812065125,"NYG",0.625,0.5,0.54347825050354,1.375,0.4857291579246521,"a"
"2011122406",2011,16,"WAS",0.25,0.375,0.32608696818351746,2.375,0.5080678462982178,"MIN",0.25,0.1875,0.43478259444236755,1.25,0.47225695848464966,"a"
"2011122407",2011,16,"CAR",0.375,0.375,0.32608696818351746,1.375,0.4887847304344177,"TB",0.25,0.3125,0.3695652186870575,3,0.48444443941116333,"h"
"2011122408",2011,16,"CIN",0.625,0.625,0.47826087474823,1.625,0.4945138990879059,"ARI",0.25,0.5,0.47826087474823,2.75,0.4675000011920929,"h"
